"property","value"
"http://dbpedia.org/ontology/abstract","Isidro del Carmen Solís Palma (Santiago, 30 de marzo de 1954) es un abogado y político radical chileno, ministro de Estado de la presidenta Michelle Bachelet durante el primer Gobierno de ésta. Cursó sus estudios primarios en el colegio English High School y los secundarios en el Liceo José Victorino Lastarria, desde donde egresó en 1971.​​ Por dos años estudió derecho en la Universidad de Concepción, terminando finalmente la carrera en la Universidad de Chile, en Santiago.​ Practicó libremente su profesión entre 1977 y 1990. Entre 1987 y 1988 ocupó el cargo de secretario del Consejo General del Colegio de Abogados.​ Ingresó al Estado en 1990 a trabajar como jefe de la división ejecutiva del Ministerio Secretaría General de la Presidencia.​De diciembre de 1990 a marzo de 1993, en tanto, ejerció como director nacional de Gendarmería.​​ De marzo de 1993 a mayo de 1995 ejerció como director de Seguridad Pública e Informaciones, siendo el primero en ocupar el cargo.​​ Entre 1995 y 2002 ejerció nuevamente su profesión, para volver al gobierno central en la administración de Ricardo Lagos, en la que ocupó los cargos de subsecretario de Minería y el de subsecretario de Aviación.​ Fue ministro de Justicia por encargo de Bachelet desde el 11 de marzo de 2006 al 26 de marzo de 2007. Es militante del Partido Radical desde los 16 años.​"
"http://dbpedia.org/ontology/abstract","Islom Abdugʻaniyevich Karimov (en uzbeko cirílico: Ислом Абдуғаниевич Каримов; en ruso, Ислам Абдуганиевич Каримов, Islam Abduganiyevich Karimov; Samarcanda, RSS de Uzbekistán, URSS; 30 de enero de 1938-Taskent, Uzbekistán; 2 de septiembre de 2016​) fue un político uzbeko y el primer presidente de Uzbekistán. Falleció a causa de una hemorragia cerebral a los 78 años de edad.​​​"
"http://dbpedia.org/ontology/abstract","Ismael Adriano Roman Bielich Flores (Lima, 28 de febrero de 1897 – Lima, 28 de abril de 1988), fue un abogado, político y catedrático universitario peruano. Inició su militancia política en filas del aprismo. Durante el gobierno de José Luis Bustamante y Rivero fue ministro de Justicia (1945 - 1946) y ministro interino de Relaciones Exteriores (1946). Fue también senador de la República (1956-1962) y uno de los miembros fundadores de Partido Demócrata Cristiano en 1955."
"http://dbpedia.org/ontology/abstract","Ismael Alberto Benavides Ferreyros (*Lima, 10 de mayo de 1945 - ), es un economista, empresario y político peruano. Fue ministro de Agricultura y luego de Economía y Finanzas del segundo Gobierno de Alan García Pérez.​"
"http://dbpedia.org/ontology/abstract","Ismael Amit (Buenos Aires, 1911 – Santa Rosa, 9 de marzo de 1994) fue un abogado y político argentino, dos veces gobernador de la provincia de La Pampa entre 1960 y 1962. Fue el único gobernador constitucional pampeano no perteneciente al Partido Justicialista en la historia de la provincia."
"http://dbpedia.org/ontology/abstract","Ismael Concepción García es un político y sindicalista venezolano. Fue alcalde por dos períodos consecutivos (1992-1995, 1995-1998) del Municipio José Félix Ribas del estado Aragua y actualmente es diputado ante la Asamblea Nacional de Venezuela por el Estado Aragua, fue Secretario General y líder de la bancada parlamentaria de los partidos PODEMOS y Avanzada Progresista, también es excandidato a la Alcaldía del Municipio Libertador por la MUD en la Elecciones Municipales de Venezuela."
"http://dbpedia.org/ontology/abstract","Ismael Cosío Villegas (Ciudad de México; 30 de septiembre de 1902 — 2 de agosto de 1985). Médico."
"http://dbpedia.org/ontology/abstract","Ismael E. Bruno Quijano (Goya, 1925 - Buenos Aires, ca. 1983) fue un abogado argentino, que ejerció como ministro de Trabajo de su país durante la presidencia de Arturo Frondizi y ministro de Justicia durante la dictadura de Alejandro Lanusse."
"http://dbpedia.org/ontology/abstract","Ismael Gadoth Tapia Benitez (Tula de Allende, Estado de Hidalgo, México, 21 de enero de 1979), es licenciado en administración de empresas graduado en la Universidad Autónoma del Estado de Hidalgo, dedicado a la política desde su juventud, es miembro activo del Partido Revolucionario Institucional en el estado de Hidalgo."
"http://dbpedia.org/ontology/abstract","Ismael Galíndez (Córdoba, 1844 - id., 1909) fue un escribano y político argentino."
"http://dbpedia.org/ontology/abstract","Ismael Montes Gamboa (Coro Coro, La Paz, Bolivia; 5 de octubre de 1861 - La Paz, Bolivia; 16 de octubre de 1933) fue un militar, abogado y político boliviano, vigésimo sexto presidente de Bolivia en dos ocasiones: su primer gobierno fue desde el 14 de agosto de 1904 hasta el 12 de agosto de 1909 y el segundo desde el 14 de agosto de 1913 hasta el 15 de agosto de 1917. Durante su primer mandato se firmó el Tratado de Paz y Amistad con Chile del 20 de octubre de 1904. Su figura también se destaca a nivel nacional por haber sido el único presidente de Bolivia que llegara a participar en tres conflictos bélicos internacionales que implicaron a Bolivia y en diferentes épocas. Con apenas 18 años, Montes combatió en la Guerra del Pacífico con Chile (1879-1880), a sus 40 años estuvo presente en la Guerra del Acre con Brasil (1900-1903) y ya finalmente a sus 71 años de edad en la Guerra del Chaco con Paraguay (1932-1935)."
"http://dbpedia.org/ontology/abstract","Ismael Moreno Pino (Mérida, Yucatán, 15 de febrero de 1927- 15 de agosto de 2013​) fue un jurista, diplomático y escritor mexicano que fue embajador eminente de México y subsecretario de estado en la Cancilleria. Nació en Mérida, Yucatán, en una familia prominente que había tenido una participación distinguida en la política liberal durante la mayor parte del siglo XIX y principios del siglo XX. Sus abuelos fueron María Cámara Vales, recipiente de la Medalla Belisario Domínguez del Senado de la República (1969), y José María Pino Suárez, el abogado y político liberal que se desempeñó como Vicepresidente de México entre 1911 y su asesinato en 1913. Después de estudiar en el Colegio Americano (American School Foundation) en la Ciudad de México, obtuvó la licenciatura en derecho de la Universidad Nacional Autónoma de México y realizó estudios de posgrado en la Universidad de Georgetown en Washington D. C., donde estudió una segunda licenciatura (B.S.) y una maestría (M.S.) en ciencias diplomáticas. Durante una carrera diplomática de más de cuatro décadas, representó a su país ante varios organismos y países como son, Alemania, el Reino de los Países Bajos, Chile, Perú, las Naciones Unidas en Nueva York, la Organización de Estados Americanos en Washington D. C. y los organismos internacionales de las Naciones Unidas en Ginebra, Suiza.​ En la Cancillería también desempeñó papeles de importancia. Fue director general de Organismos Internacionales (1961-1964) y encabezó la actual Subsecretaría de Asuntos Multilaterales (1964-1965). Asimismo, jugó un papel destacado en las conferencias de desarme que culminaron en la firma del Tratado de Tlatelolco en 1969 que prohibió la proliferación de las armas nucleares en la América Latina, sirviendo como delegado en las conferencia del OPANAL,​ y colaborando cercanamente con Alfonso García Robles, que en 1982 ganó el Premio Nobel de la Paz por sus esfuerzos. En 1982, el presidente José López Portillo lo nombró embajador eminente, un honor especial reservado para tan solo diez embajadores que han prestado un servicio destacado a la república en materia de política exterior. Hoy día es especialmente recordado por su libro, La Diplomacia que ha educado a generaciones de diplomáticos."
"http://dbpedia.org/ontology/abstract","Ismael Pereira Lyon (Santiago de Chile, 9 de abril de 1911 - ibidem, 5 de agosto de 2007) fue un agricultor y político chileno."
"http://dbpedia.org/ontology/abstract","Ismael Pereira Íñiguez (Santiago, 1881 -Ibidem, 4 de noviembre de 1925) fue un abogado y político chileno."
"http://dbpedia.org/ontology/abstract","Ismael Reyes Cruz (Santiago de los Caballeros, 1950) es un abogado, empresario y político Dominicano."
"http://dbpedia.org/ontology/abstract","Ismael Valdés Vergara (Santiago, 14 de julio de 1853-ibídem, 24 de noviembre de 1916) fue un abogado, bombero y político chileno.​"
"http://dbpedia.org/ontology/abstract","Ismael Vicuña Subercaseaux (Santiago de Chile, 1877 - 1933) fue un político chileno."
"http://dbpedia.org/ontology/abstract","Ismael Álvarez Rodríguez (Dehesas, 13 de julio de 1950) es un político español. Licenciado en Derecho. Fue concejal en Ponferrada entre 1991 y 2002, senador (1993-1996), alcalde de Ponferrada (1995-2002) y procurador en las Cortes de Castilla y León (1999-2002).​ Todos estos cargos los obtuvo en las listas del Partido Popular (en España, los políticos pueden ocupar y cobrar varios cargos simultáneamente).​ En el año 2011 vuelve a la ""carrera política"" como independiente, al frente de Independientes Agrupados de Ponferrada."
"http://dbpedia.org/ontology/abstract","Ismail Ghaani (también Esmail Qaani,​ en persa: اسماعیل قاآنی ; nacido el 8 de agosto de 1957)​ es un militar iraní.​ General mayor de los Cuerpos de la Guardia Revolucionaria Islámica (CGRI) y comandante de la Fuerza Quds, división responsable de operaciones extraterritoriales y clandestinas,​​ sustituyó en el mando a Qasem Soleimani, asesinado en enero de 2020 por Estados Unidos, perpetrando un asesinato en tierra extranjera."
"http://dbpedia.org/ontology/abstract","Ismail Haniya (Campamento de Shati, 29 de enero de 1963) o Haniye (formas que recogen, respectivamente, las pronunciaciones en árabe estándar y árabe palestino de su apellido), transcrito también Haniyah y Haniyeh (en árabe: إسماعيل هنية) es un líder político palestino, dirigente del grupo islamista y nacionalista Hamás en el Estado de Palestina."
"http://dbpedia.org/ontology/abstract","Ismail Qemali Vlora (Vlorë, 16 de enero de 1844-Perugia, 24 de enero de 1919), en turco Ismail Kemal, fue un político y distinguido líder del nacionalismo albanés. Comenzó su actividad política en la administración del Imperio otomano y estuvo identificado con posiciones liberales y reformistas, así como en la defensa de la cultura albanesa. Qemali fue el portavoz de la Declaración de Independencia de Albania del 28 de noviembre de 1912, y ejerció como primer ministro del nuevo país desde 1912 hasta 1914. Ha sido condecorado  a título póstumo."
"http://dbpedia.org/ontology/abstract","Ismaïl Omar Guelleh (en somalí: Ismaaciil Cumar Geelle, en árabe: اسماعيل عُمر جليه) (Dire Dawa, Etiopía, 27 de noviembre de 1947) es el 2º presidente de la República de Yibuti. Sucedió a su tío, Hassan Gouled Aptidon en 1999, venciendo en las elecciones presidenciales a  con el 74,1% de los votos. En 2000 destituyó al jefe de la policía nacional, , quien más tarde protagonizó un intento de golpe de Estado. El 8 de abril de 2005 se presentó como único candidato a las elecciones presidenciales de Yibuti, y obtuvo por  un segundo mandato de seis años."
"http://dbpedia.org/ontology/abstract","Israel Beltrán Montes (San Francisco del Oro, Chihuahua, 29 de marzo de 1947) es un político y empresario radiofónico mexicano, miembro del PRI, ha sido en dos ocasiones diputado federal, diputado local dos veces, en otras dos presidente municipal, senador suplente y en el año 2013 es candidato a Diputado Local por el distrito 13 en ciudad Cuauhtémoc, Chihuahua."
"http://dbpedia.org/ontology/abstract","Israel Félix Soto (Pachuca de Soto, Hidalgo, 22 de junio de 1981) es un servidor público y abogado mexicano. Durante su carrera ha desempeñado diversos cargos como asesor legislativo de la Cámara de Diputados de la LXII Legislatura, secretario técnico del despacho del Presidente Municipal de Pachuca y secretario particular del Gobernador Omar Fayad Meneses, entre otros. En 2016 ofició como candidato a diputado local de la LXIII Legislatura por la vía de representación proporcional, y ese mismo año se convirtió en coordinador político del equipo de transición de Omar Fayad, ejerciendo además el cargo de Secretario de Política Pública de Hidalgo hasta junio de 2019."
"http://dbpedia.org/ontology/abstract","Israel Nogueda Otero (Atoyac de Álvarez, Guerrero, 16 de enero de 1935 - México, D. F., 15 de junio de 2012) fue un político mexicano, miembro del Partido Revolucionario Institucional, que se desempeñó como Gobernador de Guerrero entre 1971 y 1975. Estudió la licenciatura en Economía en la Universidad Nacional Autónoma de México para después ejercer cargos relacionados con ello; entre los que destacan el de Presidente de la Cámara de Comercio de Acapulco. Se relacionó con importantes personajes de la política nacional, ya que su hermana contrajo matrimonio con un hijo del Gral. Agustín Olachea Avilés, expresidente Nacional del PRI y Secretario de la Defensa Nacional durante el gobierno del Presidente Adolfo López Mateos. Posteriormente, se desempeña como diputado federal en la XLVII Legislatura. Ya involucrado en la política local, Nogueda Otero resulta electo Presidente Municipal de Acapulco tomando posesión del cargo el 1 de enero de 1969 y teniendo como síndico a , quien años más tarde también llegaría a ser Presidente de Acapulco.​No terminaría su periodo, cuando el 17 de abril de 1971 fallece el entonces gobernador de Guerrero Caritino Maldonado y después de dejar el cargo  como encargado del despacho jurídico del Poder Ejecutivo del gobernador fallecido, Nogueda Otero pasa a tomar posesión el 20 de abril como Gobernador Sustituto de Guerrero. Su gobierno entra en un estado de gran efervescencia política y social, agravándose los movimientos de oposición de los guerrilleros Lucio Cabañas (encabezando al Partido de los Pobres) y Genaro Vázquez. Este último presiona a su gobierno secuestrando al entonces rector de la Universidad Autónoma de Guerrero,  en 1971.​ Por otro lado, Lucio Cabañas ejecuta el secuestro del senador Rubén Figueroa Figueroa a finales de su periodo de gobierno. El 31 de enero de 1975, a dos meses de que Rubén Figueroa ocupara el gobierno de Guerrero, Nogueda Otero es denunciado ante la Comisión Permanente del Congreso de la Unión por un grupo de campesinos de Alta Icacos en Acapulco por fraude en la supuesta venta de ejidos y terrenos. El H. Congreso de la Unión designa a los diputados  y Vicente Fuentes Díaz la investigación de los hechos. Posteriormente, éstos informaron a la Comisión Permanente, misma que mediante dos puntos decretó por séptima ocasión en la historia política del estado de Guerrero, la desaparición de poderes en el estado. Dicho dictamen fue aceptado por unanimidad de 23 votos. De igual manera, se dictó una orden de aprehensión en contra de Nogueda Otero.​ Posteriormente se realiza una terna, conformada por Gustavo Martínez Cabañas,  y Humberto Romero Álvarez. En ella resultaría electo Xavier Olea Muñoz para tomar posesión del Gobierno de manera provisional para completar el periodo de 1969-1975. Murió el 15 de junio de 2012, víctima de un paro cardiaco fulminante en su residencia de la Ciudad de México.​"
